Time,Fuel Use: Electricity: Total,Fuel Use: Natural Gas: Total,End Use: Electricity: Heating Fans/Pumps,End Use: Electricity: Cooling,End Use: Electricity: Cooling Fans/Pumps,End Use: Electricity: Hot Water,End Use: Electricity: Lighting Interior,End Use: Electricity: Lighting Exterior,End Use: Electricity: Mech Vent,End Use: Electricity: Refrigerator,End Use: Electricity: Dishwasher,End Use: Electricity: Clothes Washer,End Use: Electricity: Clothes Dryer,End Use: Electricity: Range/Oven,End Use: Electricity: Television,End Use: Electricity: Plug Loads,End Use: Natural Gas: Heating,Emissions: CO2: RESNET: Total,Emissions: CO2: RESNET: Electricity,Emissions: CO2: RESNET: Natural Gas,Emissions: NOx: RESNET: Total,Emissions: NOx: RESNET: Electricity,Emissions: NOx: RESNET: Natural Gas,Emissions: SO2: RESNET: Total,Emissions: SO2: RESNET: Electricity,Emissions: SO2: RESNET: Natural Gas,Hot Water: Clothes Washer,Hot Water: Dishwasher,Hot Water: Fixtures,Hot Water: Distribution Waste,Load: Heating: Delivered,Load: Cooling: Delivered,Load: Hot Water: Delivered,Component Load: Heating: Ceilings,Component Load: Heating: Walls,Component Load: Heating: Rim Joists,Component Load: Heating: Foundation Walls,Component Load: Heating: Doors,Component Load: Heating: Windows,Component Load: Heating: Slabs,Component Load: Heating: Internal Mass,Component Load: Heating: Infiltration,Component Load: Heating: Mechanical Ventilation,Component Load: Heating: Internal Gains,Component Load: Cooling: Ceilings,Component Load: Cooling: Walls,Component Load: Cooling: Rim Joists,Component Load: Cooling: Foundation Walls,Component Load: Cooling: Doors,Component Load: Cooling: Windows,Component Load: Cooling: Slabs,Component Load: Cooling: Internal Mass,Component Load: Cooling: Infiltration,Component Load: Cooling: Natural Ventilation,Component Load: Cooling: Mechanical Ventilation,Component Load: Cooling: Internal Gains,Temperature: Attic - Vented,Temperature: Living Space,Airflow: Infiltration,Airflow: Mechanical Ventilation,Airflow: Natural Ventilation,Weather: Drybulb Temperature,Weather: Wetbulb Temperature,Weather: Relative Humidity,Weather: Wind Speed,Weather: Diffuse Solar Radiation,Weather: Direct Solar Radiation
2007-02-03T04:00:00,0.55,10.86,0.11,0.05,0.0,0.0,0.02,0.04,0.04,0.04,0.0,0.0,0.0,0.01,0.0,0.26,10.86,1.7819,0.50461,1.2773,0.00139,0.00039,0.001,0.00023,0.00022,1.0e-05,0.02,0.01,0.17,0.06,10.66,0.0,0.16,1.29,1.76,0.26,0.16,0.33,3.76,0.95,-2.09,0.84,5.15,-1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.18,66.0,15.89,99.59,0.0,12.92,11.04,71.0,5.82,0.0,0.0
2007-02-03T05:00:00,0.58,11.59,0.11,0.05,0.0,0.0,0.02,0.04,0.04,0.03,0.0,0.0,0.01,0.01,0.01,0.27,11.59,1.89776,0.5344,1.36336,0.00148,0.00041,0.00107,0.00024,0.00023,1.0e-05,0.03,0.01,0.33,0.12,11.37,0.0,0.31,1.43,1.91,0.28,0.16,0.33,3.79,0.89,-1.75,0.86,5.27,-1.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.33,66.0,16.0,99.59,0.0,12.02,10.39,74.0,4.7,0.0,0.0
2007-02-03T06:00:00,0.97,12.32,0.17,0.05,0.0,0.33,0.05,0.04,0.04,0.03,0.0,0.0,0.01,0.01,0.01,0.28,12.32,2.39275,0.94432,1.44843,0.00186,0.00072,0.00114,0.00042,0.00041,1.0e-05,0.05,0.02,1.12,0.4,12.08,0.0,1.02,1.52,2.03,0.29,0.18,0.34,3.97,0.85,-1.5,0.94,5.37,-1.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.14,66.0,16.8,99.59,0.0,10.04,8.47,73.0,5.82,0.0,0.0
2007-02-03T07:00:00,1.57,18.83,0.15,0.05,0.0,0.72,0.12,0.04,0.04,0.04,0.01,0.01,0.03,0.03,0.01,0.31,18.83,3.56748,1.35297,2.2145,0.00282,0.00108,0.00174,0.00063,0.00062,1.0e-05,0.1,0.04,2.57,0.91,17.99,0.0,2.33,1.63,2.15,0.3,0.22,0.35,3.9,0.83,-1.21,0.95,5.58,-2.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.06,67.84,16.49,99.59,0.0,10.04,8.29,70.0,3.36,0.0,0.0
2007-02-03T08:00:00,1.71,16.11,0.12,0.05,0.0,0.73,0.15,0.03,0.04,0.04,0.01,0.01,0.06,0.06,0.02,0.36,16.11,3.23167,1.33724,1.89443,0.00266,0.00118,0.00149,0.00068,0.00067,1.0e-05,0.22,0.07,2.87,1.01,15.77,0.0,2.68,2.89,3.05,0.36,0.88,0.37,1.16,0.42,2.66,0.95,5.58,-2.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.61,67.99,16.79,99.59,0.0,10.94,9.13,70.0,3.36,6.02,63.08
2007-02-03T09:00:00,1.99,12.72,0.08,0.05,0.0,0.96,0.15,0.03,0.04,0.04,0.02,0.02,0.1,0.06,0.04,0.36,12.72,2.84614,1.3498,1.49634,0.00254,0.00137,0.00117,0.00079,0.00078,1.0e-05,0.32,0.12,2.64,0.93,12.48,0.0,2.58,3.46,3.51,0.36,0.89,0.3,-5.04,0.55,4.16,0.75,5.66,-2.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.55,68.0,15.56,99.59,0.0,19.04,15.23,53.0,9.17,12.36,218.41
2007-02-03T10:00:00,1.59,8.71,0.06,0.05,0.0,0.54,0.16,0.02,0.04,0.04,0.02,0.02,0.14,0.06,0.05,0.36,8.71,1.95678,0.93208,1.02471,0.0019,0.0011,0.0008,0.00063,0.00063,1.0e-05,0.38,0.14,2.21,0.78,8.55,0.0,2.25,3.3,3.42,0.35,0.9,0.15,-7.03,0.67,3.8,0.49,4.78,-2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.87,68.0,12.2,99.59,0.0,26.06,19.49,36.0,4.7,26.31,229.82
2007-02-03T11:00:00,1.69,6.09,0.04,0.05,0.0,0.65,0.15,0.02,0.04,0.04,0.02,0.02,0.16,0.06,0.06,0.36,6.09,1.66075,0.94439,0.71636,0.00173,0.00117,0.00056,0.00067,0.00067,0.0,0.37,0.12,1.84,0.65,5.98,0.0,1.92,2.96,3.09,0.32,0.91,-0.04,-7.12,0.74,3.13,0.27,4.04,-2.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.23,68.0,8.94,99.59,0.0,35.96,25.67,26.0,3.36,36.14,217.78
2007-02-03T12:00:00,1.72,4.08,0.02,0.05,0.0,0.69,0.15,0.01,0.04,0.04,0.02,0.02,0.16,0.07,0.07,0.37,4.08,1.47157,0.99153,0.48005,0.00157,0.0012,0.00038,0.00069,0.00068,0.0,0.33,0.1,1.55,0.55,4.0,0.0,1.63,2.43,2.55,0.27,0.92,-0.16,-5.84,0.8,2.2,0.22,3.02,-2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.64,68.0,8.16,99.59,0.0,39.02,28.62,31.0,4.7,65.62,149.31
2007-02-03T13:00:00,1.36,2.56,0.02,0.05,0.0,0.34,0.14,0.01,0.04,0.04,0.01,0.02,0.15,0.08,0.08,0.38,2.56,1.06927,0.76778,0.30149,0.00118,0.00095,0.00024,0.00054,0.00054,0.0,0.3,0.09,1.32,0.46,2.52,0.0,1.39,2.34,2.32,0.23,0.92,-0.22,-6.97,0.85,2.59,0.2,2.71,-2.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.15,68.0,8.05,99.59,0.0,41.0,30.85,36.0,6.93,46.92,238.07
2007-02-03T14:00:00,1.33,2.0,0.01,0.05,0.0,0.34,0.14,0.01,0.04,0.04,0.02,0.02,0.14,0.06,0.09,0.38,2.0,1.03185,0.79651,0.23533,0.00111,0.00093,0.00018,0.00053,0.00053,0.0,0.27,0.1,1.15,0.41,1.96,0.0,1.24,1.68,1.79,0.18,0.92,-0.26,-5.19,0.88,1.7,0.23,2.51,-2.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.92,68.0,8.65,99.59,0.0,39.02,29.87,39.0,6.93,47.55,158.5
2007-02-03T15:00:00,1.32,1.34,0.02,0.05,0.0,0.33,0.14,0.01,0.04,0.04,0.01,0.01,0.12,0.08,0.1,0.37,1.34,0.95925,0.80139,0.15786,0.00105,0.00092,0.00012,0.00053,0.00053,0.0,0.22,0.08,1.09,0.38,1.32,0.0,1.13,1.62,1.67,0.15,0.92,-0.21,-6.47,0.91,2.22,0.33,2.7,-2.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.98,68.0,10.9,99.59,0.0,35.96,28.3,44.0,10.29,30.11,224.12
2007-02-03T16:00:00,1.35,1.68,0.03,0.05,0.0,0.33,0.15,0.01,0.04,0.04,0.01,0.01,0.12,0.06,0.11,0.39,1.68,1.03496,0.83775,0.19721,0.0011,0.00095,0.00015,0.00054,0.00054,0.0,0.23,0.08,1.02,0.36,1.65,0.0,1.09,0.75,1.09,0.12,0.91,-0.16,-3.65,0.94,0.91,0.32,3.01,-2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,68.0,9.92,99.59,0.0,33.98,28.25,55.0,5.82,16.17,153.11
2007-02-03T17:00:00,1.51,2.78,0.04,0.05,0.0,0.38,0.17,0.02,0.04,0.04,0.01,0.01,0.11,0.12,0.12,0.41,2.78,1.32516,0.99865,0.32651,0.00132,0.00107,0.00026,0.00061,0.00061,0.0,0.22,0.08,1.29,0.45,2.72,0.0,1.31,0.14,0.58,0.1,0.93,-0.08,-0.36,0.98,-0.27,0.41,3.21,-2.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.48,68.0,12.09,99.59,0.0,32.0,27.26,60.0,10.29,19.97,45.33
2007-02-03T18:00:00,1.97,4.03,0.04,0.05,0.0,0.64,0.22,0.03,0.04,0.05,0.02,0.01,0.11,0.2,0.12,0.44,4.03,2.11757,1.64346,0.47411,0.00176,0.00138,0.00037,0.00079,0.00079,0.0,0.22,0.1,1.68,0.59,3.96,0.0,1.67,-0.31,0.25,0.09,0.97,0.04,2.75,1.04,-1.17,0.42,3.41,-3.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.33,68.0,11.9,99.59,0.0,30.92,24.48,45.0,9.17,0.0,0.0
2007-02-03T19:00:00,2.1,4.74,0.05,0.05,0.0,0.7,0.28,0.04,0.04,0.05,0.03,0.01,0.1,0.16,0.15,0.45,4.74,2.4879,1.93103,0.55687,0.00191,0.00148,0.00044,0.00085,0.00084,0.0,0.22,0.18,1.98,0.7,4.65,0.0,1.98,-0.13,0.31,0.1,0.99,0.14,3.16,1.08,-1.07,0.52,3.53,-3.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.66,68.0,12.39,99.59,0.0,24.98,19.88,48.0,3.36,0.0,0.0
2007-02-03T20:00:00,1.87,5.78,0.06,0.05,0.0,0.47,0.32,0.05,0.04,0.05,0.04,0.01,0.1,0.08,0.19,0.42,5.78,2.39171,1.71164,0.68007,0.00185,0.00131,0.00053,0.00075,0.00075,0.0,0.22,0.23,1.98,0.7,5.67,0.0,2.01,0.09,0.46,0.11,0.98,0.22,3.11,1.09,-1.06,0.51,4.15,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.62,68.0,12.28,99.59,0.0,24.98,19.67,46.0,0.0,0.0,0.0
2007-02-03T21:00:00,1.96,6.43,0.07,0.05,0.0,0.58,0.3,0.07,0.04,0.05,0.03,0.01,0.11,0.05,0.23,0.4,6.43,2.56177,1.80526,0.75651,0.00197,0.00138,0.00059,0.00079,0.00079,0.0,0.22,0.19,1.81,0.64,6.31,0.0,1.84,0.32,0.67,0.14,0.96,0.25,3.14,1.09,-1.05,0.5,4.16,-3.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.54,68.0,12.39,99.59,0.0,26.06,19.83,39.0,5.82,0.0,0.0
2007-02-03T22:00:00,1.97,7.17,0.08,0.05,0.0,0.69,0.24,0.08,0.04,0.04,0.02,0.01,0.11,0.03,0.21,0.38,7.17,2.62085,1.77816,0.8427,0.00205,0.00139,0.00066,0.0008,0.00079,0.0,0.21,0.14,1.59,0.56,7.03,0.0,1.6,0.52,0.88,0.16,0.92,0.27,3.3,1.07,-1.09,0.57,4.05,-3.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.18,68.0,13.02,99.59,0.0,23.0,18.4,50.0,3.36,0.0,0.0
2007-02-03T23:00:00,1.42,8.54,0.03,0.05,0.0,0.34,0.21,0.07,0.04,0.04,0.02,0.01,0.09,0.02,0.13,0.34,8.54,2.29277,1.28821,1.00456,0.00175,0.00097,0.00079,0.00056,0.00055,1.0e-05,0.14,0.09,1.25,0.44,8.38,0.0,1.24,0.71,1.08,0.18,0.87,0.28,3.45,1.03,-1.14,0.64,4.38,-3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.18,68.0,13.97,99.59,0.0,21.02,17.15,55.0,5.82,0.0,0.0
2007-02-04T00:00:00,1.06,3.7,0.07,0.05,0.0,0.33,0.08,0.05,0.04,0.04,0.01,0.0,0.05,0.01,0.06,0.3,3.7,1.45293,1.01799,0.43494,0.00111,0.00077,0.00034,0.00044,0.00044,0.0,0.08,0.07,0.86,0.3,3.73,0.0,0.84,0.86,1.24,0.2,0.79,0.3,3.54,0.96,-1.22,0.67,4.6,-2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.21,66.03,14.41,99.59,0.0,19.04,15.91,61.0,4.7,0.0,0.0
2007-02-04T01:00:00,0.63,7.53,0.07,0.05,0.0,0.0,0.04,0.04,0.04,0.04,0.01,0.0,0.02,0.01,0.03,0.3,7.53,1.46365,0.57782,0.88583,0.00114,0.00045,0.00069,0.00026,0.00025,0.0,0.04,0.03,0.39,0.14,7.39,0.0,0.39,0.34,0.94,0.18,0.22,0.29,3.45,1.42,-3.59,0.7,4.81,-2.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.18,66.0,14.42,99.59,0.0,17.06,14.13,61.0,4.7,0.0,0.0
2007-02-04T02:00:00,0.58,8.18,0.09,0.05,0.0,0.0,0.02,0.04,0.04,0.04,0.0,0.0,0.01,0.01,0.01,0.28,8.18,1.51272,0.55061,0.96212,0.00117,0.00041,0.00075,0.00024,0.00024,0.0,0.03,0.01,0.2,0.07,8.03,0.0,0.2,0.74,1.22,0.21,0.2,0.3,3.59,1.23,-2.94,0.73,4.83,-1.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.41,66.0,14.75,99.59,0.0,15.98,12.94,58.0,4.7,0.0,0.0
2007-02-04T03:00:00,0.87,9.66,0.1,0.05,0.0,0.32,0.02,0.04,0.04,0.04,0.0,0.0,0.01,0.01,0.01,0.27,9.66,1.9484,0.81267,1.13572,0.00151,0.00062,0.00089,0.00036,0.00035,1.0e-05,0.02,0.01,0.13,0.05,9.48,0.0,0.13,0.96,1.42,0.22,0.17,0.32,3.79,1.06,-2.46,0.83,4.94,-1.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.36,66.0,15.72,99.59,0.0,12.92,10.39,61.0,4.7,0.0,0.0
2007-02-04T04:00:00,0.55,10.77,0.11,0.05,0.0,0.0,0.02,0.04,0.04,0.04,0.0,0.0,0.0,0.01,0.0,0.26,10.77,1.77396,0.50696,1.26699,0.00138,0.00039,0.00099,0.00023,0.00022,1.0e-05,0.02,0.01,0.16,0.06,10.57,0.0,0.16,1.16,1.62,0.24,0.16,0.33,3.77,0.96,-2.02,0.82,5.28,-1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.65,66.0,15.57,99.59,0.0,12.92,10.52,63.0,3.36,0.0,0.0
2007-02-04T05:00:00,0.58,11.64,0.11,0.05,0.0,0.0,0.02,0.04,0.04,0.03,0.0,0.0,0.01,0.01,0.01,0.27,11.64,1.90733,0.53847,1.36886,0.00148,0.00041,0.00107,0.00024,0.00023,1.0e-05,0.03,0.01,0.33,0.12,11.42,0.0,0.31,1.29,1.78,0.26,0.16,0.34,4.01,0.9,-1.76,0.96,5.27,-1.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.12,66.0,16.77,99.59,0.0,8.96,7.51,74.0,2.24,0.0,0.0
2007-02-04T06:00:00,0.97,12.49,0.17,0.05,0.0,0.33,0.05,0.04,0.04,0.03,0.0,0.0,0.01,0.01,0.01,0.28,12.49,2.41869,0.9493,1.46939,0.00187,0.00072,0.00115,0.00042,0.00041,1.0e-05,0.05,0.02,1.12,0.4,12.26,0.0,1.02,1.46,1.94,0.28,0.18,0.35,3.93,0.85,-1.46,0.9,5.72,-1.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.64,66.0,16.34,99.59,0.0,10.94,8.71,63.0,4.7,0.0,0.0
2007-02-04T07:00:00,1.57,18.96,0.14,0.05,0.0,0.72,0.12,0.04,0.04,0.04,0.01,0.01,0.03,0.03,0.01,0.31,18.96,3.58042,1.35049,2.22992,0.00283,0.00108,0.00175,0.00063,0.00062,1.0e-05,0.1,0.04,2.57,0.91,18.12,0.0,2.33,1.56,2.09,0.3,0.22,0.35,4.2,0.84,-1.28,1.08,5.49,-2.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.85,67.84,17.59,99.59,0.0,6.98,5.79,77.0,4.7,0.0,0.0
2007-02-04T08:00:00,1.71,15.79,0.12,0.05,0.0,0.73,0.15,0.03,0.04,0.04,0.01,0.01,0.06,0.06,0.02,0.36,15.79,3.18946,1.33234,1.85712,0.00263,0.00118,0.00146,0.00068,0.00067,1.0e-05,0.22,0.07,2.87,1.01,15.46,0.0,2.68,3.09,3.15,0.35,0.88,0.37,-0.18,0.43,3.12,0.85,5.94,-2.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.19,67.99,15.81,99.59,0.0,14.0,11.57,64.0,3.36,5.07,104.29
2007-02-04T09:00:00,2.06,12.65,0.08,0.05,0.0,1.03,0.15,0.03,0.04,0.04,0.02,0.02,0.1,0.06,0.04,0.36,12.65,2.87902,1.39124,1.48777,0.00258,0.00141,0.00117,0.00082,0.00081,1.0e-05,0.32,0.12,2.64,0.93,12.41,0.0,2.58,3.11,3.25,0.35,0.89,0.27,-3.08,0.55,3.27,0.6,5.33,-2.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.86,68.0,13.25,99.59,0.0,21.92,17.56,51.0,0.0,19.65,123.63
2007-02-04T10:00:00,1.59,8.54,0.05,0.05,0.0,0.54,0.16,0.02,0.04,0.04,0.02,0.02,0.14,0.06,0.05,0.36,8.54,1.94444,0.94008,1.00436,0.00189,0.0011,0.00079,0.00063,0.00063,1.0e-05,0.38,0.14,2.21,0.78,8.38,0.0,2.26,3.43,3.45,0.34,0.9,0.12,-7.2,0.68,3.99,0.48,4.48,-2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.26,68.0,12.11,99.59,0.0,26.96,21.66,49.0,5.82,30.11,228.56
2007-02-04T11:00:00,1.62,6.01,0.04,0.05,0.0,0.58,0.15,0.02,0.04,0.04,0.02,0.02,0.16,0.06,0.06,0.36,6.01,1.6271,0.91977,0.70733,0.00168,0.00112,0.00055,0.00065,0.00064,0.0,0.37,0.12,1.84,0.65,5.9,0.0,1.92,3.06,3.13,0.31,0.91,-0.04,-7.66,0.75,3.47,0.36,3.95,-2.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.83,68.0,10.34,99.59,0.0,32.0,25.37,45.0,4.7,26.31,265.64
2007-02-04T12:00:00,1.72,4.28,0.03,0.05,0.0,0.69,0.15,0.01,0.04,0.04,0.02,0.02,0.16,0.07,0.07,0.37,4.28,1.50704,1.00346,0.50358,0.0016,0.0012,0.00039,0.00069,0.00069,0.0,0.33,0.1,1.55,0.55,4.2,0.0,1.63,2.52,2.61,0.27,0.92,-0.18,-6.64,0.81,2.58,0.3,3.42,-2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.01,68.0,9.58,99.59,0.0,35.06,28.45,50.0,5.82,35.19,246.94
2007-02-04T13:00:00,1.36,3.24,0.02,0.05,0.0,0.34,0.14,0.01,0.04,0.04,0.01,0.02,0.15,0.08,0.08,0.38,3.24,1.15683,0.77531,0.38152,0.00125,0.00095,0.0003,0.00054,0.00054,0.0,0.3,0.09,1.32,0.46,3.18,0.0,1.39,2.1,2.16,0.22,0.92,-0.25,-5.84,0.85,2.09,0.29,3.11,-2.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.69,68.0,10.05,99.59,0.0,37.04,29.14,44.0,9.17,40.26,218.09
2007-02-04T14:00:00,1.33,1.9,0.01,0.05,0.0,0.34,0.14,0.01,0.04,0.04,0.02,0.02,0.14,0.06,0.09,0.38,1.9,1.01574,0.79231,0.22343,0.0011,0.00092,0.00018,0.00053,0.00053,0.0,0.27,0.1,1.15,0.41,1.86,0.0,1.24,2.05,2.01,0.18,0.92,-0.25,-7.02,0.89,2.46,0.21,2.91,-2.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.92,68.0,7.88,99.59,0.0,39.92,30.07,36.0,4.7,28.21,260.57
2007-02-04T15:00:00,1.31,0.62,0.01,0.05,0.0,0.33,0.14,0.01,0.04,0.04,0.01,0.01,0.12,0.08,0.1,0.37,0.62,0.86829,0.79486,0.07343,0.00098,0.00092,6.0e-05,0.00053,0.00053,0.0,0.22,0.08,1.09,0.38,0.61,0.0,1.14,1.59,1.68,0.15,0.91,-0.29,-6.82,0.92,2.16,0.22,2.62,-2.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.32,68.0,8.37,99.59,0.0,39.92,32.15,46.0,6.93,16.48,258.04
2007-02-04T16:00:00,1.34,0.97,0.02,0.05,0.0,0.33,0.15,0.01,0.04,0.04,0.01,0.01,0.12,0.06,0.11,0.39,0.97,0.94143,0.82771,0.11372,0.00104,0.00095,9.0e-05,0.00054,0.00054,0.0,0.23,0.08,1.02,0.36,0.95,0.0,1.09,0.67,0.95,0.12,0.91,-0.25,-3.17,0.95,0.56,0.2,2.62,-2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.98,68.0,7.76,99.59,0.0,41.0,32.09,40.0,5.82,37.72,85.59
2007-02-04T17:00:00,1.62,2.26,0.03,0.05,0.0,0.49,0.17,0.02,0.04,0.04,0.01,0.01,0.11,0.12,0.12,0.41,2.26,1.32808,1.062,0.26608,0.00135,0.00114,0.00021,0.00065,0.00065,0.0,0.22,0.08,1.29,0.45,2.22,0.0,1.31,-0.22,0.31,0.09,0.93,-0.12,1.38,0.99,-0.97,0.24,2.52,-2.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.46,68.0,8.65,99.59,0.0,39.02,30.5,43.0,6.93,13.95,0.0
2007-02-04T18:00:00,1.85,3.12,0.04,0.05,0.0,0.53,0.22,0.03,0.04,0.05,0.02,0.01,0.11,0.2,0.12,0.44,3.12,1.90848,1.54206,0.36642,0.00159,0.0013,0.00029,0.00074,0.00074,0.0,0.22,0.1,1.68,0.59,3.06,0.0,1.67,-0.2,0.22,0.08,0.97,0.03,2.36,1.05,-0.9,0.28,2.71,-3.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.65,68.0,9.31,99.59,0.0,35.96,29.31,51.0,5.82,0.0,0.0
2007-02-04T19:00:00,2.1,3.99,0.05,0.05,0.0,0.7,0.28,0.04,0.04,0.05,0.03,0.01,0.1,0.16,0.15,0.45,3.99,2.40664,1.93748,0.46916,0.00184,0.00147,0.00037,0.00084,0.00084,0.0,0.22,0.18,1.98,0.7,3.91,0.0,1.98,-0.13,0.25,0.08,0.99,0.12,2.86,1.09,-0.84,0.45,3.02,-3.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.42,68.0,12.09,99.59,0.0,28.94,26.37,76.0,8.05,0.0,0.0
2007-02-04T20:00:00,1.97,5.22,0.06,0.05,0.0,0.57,0.32,0.05,0.04,0.05,0.04,0.01,0.1,0.08,0.19,0.42,5.22,2.42616,1.81269,0.61346,0.00186,0.00138,0.00048,0.00079,0.00079,0.0,0.22,0.23,1.98,0.7,5.12,0.0,2.01,-0.0,0.37,0.1,0.98,0.2,3.05,1.11,-0.93,0.5,3.74,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.81,68.0,12.39,99.59,0.0,26.06,23.99,79.0,5.82,0.0,0.0
2007-02-04T21:00:00,1.86,6.19,0.06,0.05,0.0,0.49,0.3,0.07,0.04,0.05,0.03,0.01,0.11,0.05,0.23,0.4,6.19,2.45256,1.72435,0.72821,0.00188,0.00131,0.00057,0.00075,0.00075,0.0,0.22,0.19,1.81,0.64,6.08,0.0,1.84,0.19,0.55,0.12,0.96,0.24,3.17,1.1,-0.96,0.54,4.04,-3.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.12,68.0,12.67,99.59,0.0,24.08,22.41,82.0,3.36,0.0,0.0
2007-02-04T22:00:00,1.97,6.98,0.07,0.05,0.0,0.69,0.24,0.08,0.04,0.04,0.02,0.01,0.11,0.03,0.21,0.38,6.98,2.6054,1.78434,0.82105,0.00203,0.00138,0.00064,0.00079,0.00079,0.0,0.21,0.14,1.59,0.56,6.85,0.0,1.6,0.41,0.76,0.14,0.92,0.26,3.08,1.08,-0.96,0.52,4.26,-3.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.13,68.0,12.39,99.59,0.0,24.98,21.31,62.0,3.36,0.0,0.0
2007-02-04T23:00:00,1.42,7.97,0.03,0.05,0.0,0.34,0.21,0.07,0.04,0.04,0.02,0.01,0.09,0.02,0.13,0.34,7.97,2.23316,1.29644,0.93672,0.0017,0.00096,0.00073,0.00056,0.00055,0.0,0.14,0.09,1.25,0.44,7.81,0.0,1.24,0.57,0.96,0.17,0.86,0.27,3.34,1.04,-1.08,0.62,4.17,-3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.7,68.0,13.69,99.59,0.0,21.92,18.85,65.0,5.82,0.0,0.0
